#Parameters = {kz=1; eps0=8.854e-012; rho=1.9428093639147; V=1.7157284678805e-009; Q=3.3333333333333e-009; Lx=10; Ly=10; Lz=50; Rx=1.6; Ry=1.6; Rz=0.16; iy=10}
#"Z / mm"	"E-Field (Es)_Z (Z)"
#-----------------------------
-15.072000000000	-67487.289062500
-15.064000000000	-67609.906250000
-15.056000000000	-67732.531250000
-15.048000000000	-67855.148437500
-15.040000000000	-67977.773437500
-15.032000000000	-68100.398437500
-15.024000000000	-68223.015625000
-15.016000000000	-68345.640625000
-15.008000000000	-68474.585937500
-15.000000000000	-68604.851562500
-14.992000000000	-68735.125000000
-14.984000000000	-68865.382812500
-14.976000000000	-68995.656250000
-14.968000000000	-69125.906250000
-14.960000000000	-69256.179687500
-14.952000000000	-69386.453125000
-14.944000000000	-69516.710937500
-14.936000000000	-69646.976562500
-14.928000000000	-69777.234375000
-14.920000000000	-69907.507812500
-14.912000000000	-70037.781250000
-14.904000000000	-70168.031250000
-14.896000000000	-70298.304687500
-14.888000000000	-70428.578125000
-14.880000000000	-70558.835937500
-14.872000000000	-70689.101562500
-14.864000000000	-70819.359375000
-14.856000000000	-70949.632812500
-14.848000000000	-71079.906250000
-14.840000000000	-71210.156250000
-14.832000000000	-71340.429687500
-14.824000000000	-71470.687500000
-14.816000000000	-71600.960937500
-14.808000000000	-71731.226562500
-14.800000000000	-71861.484375000
-14.792000000000	-71991.757812500
-14.784000000000	-72122.015625000
-14.776000000000	-72252.281250000
-14.768000000000	-72382.554687500
-14.760000000000	-72517.640625000
-14.752000000000	-72656.078125000
-14.744000000000	-72794.500000000
-14.736000000000	-72932.945312500
-14.728000000000	-73071.382812500
-14.720000000000	-73209.804687500
-14.712000000000	-73348.250000000
-14.704000000000	-73486.671875000
-14.696000000000	-73625.109375000
-14.688000000000	-73763.554687500
-14.680000000000	-73901.976562500
-14.672000000000	-74040.414062500
-14.664000000000	-74178.859375000
-14.656000000000	-74317.281250000
-14.648000000000	-74455.718750000
-14.640000000000	-74594.140625000
-14.632000000000	-74732.585937500
-14.624000000000	-74871.023437500
-14.616000000000	-75009.445312500
-14.608000000000	-75147.890625000
-14.600000000000	-75286.312500000
-14.592000000000	-75424.750000000
-14.584000000000	-75563.195312500
-14.576000000000	-75701.617187500
-14.568000000000	-75840.054687500
-14.560000000000	-75978.484375000
-14.552000000000	-76116.921875000
-14.544000000000	-76255.359375000
-14.536000000000	-76393.789062500
-14.528000000000	-76532.226562500
-14.520000000000	-76670.648437500
-14.512000000000	-76812.179687500
-14.504000000000	-76959.359375000
-14.496000000000	-77106.523437500
-14.488000000000	-77253.703125000
-14.480000000000	-77400.875000000
-14.472000000000	-77548.039062500
-14.464000000000	-77695.218750000
-14.456000000000	-77842.375000000
-14.448000000000	-77989.554687500
-14.440000000000	-78136.734375000
-14.432000000000	-78283.890625000
-14.424000000000	-78431.070312500
-14.416000000000	-78578.234375000
-14.408000000000	-78725.414062500
-14.400000000000	-78872.585937500
-14.392000000000	-79019.750000000
-14.384000000000	-79166.929687500
-14.376000000000	-79314.085937500
-14.368000000000	-79461.265625000
-14.360000000000	-79608.445312500
-14.352000000000	-79755.601562500
-14.344000000000	-79902.781250000
-14.336000000000	-80049.945312500
-14.328000000000	-80197.125000000
-14.320000000000	-80344.296875000
-14.312000000000	-80491.460937500
-14.304000000000	-80638.640625000
-14.296000000000	-80785.820312500
-14.288000000000	-80932.976562500
-14.280000000000	-81080.156250000
-14.272000000000	-81227.312500000
-14.264000000000	-81375.585937500
-14.256000000000	-81532.117187500
-14.248000000000	-81688.632812500
-14.240000000000	-81845.164062500
-14.232000000000	-82001.679687500
-14.224000000000	-82158.210937500
-14.216000000000	-82314.742187500
-14.208000000000	-82471.250000000
-14.200000000000	-82627.781250000
-14.192000000000	-82784.296875000
-14.184000000000	-82940.828125000
-14.176000000000	-83097.359375000
-14.168000000000	-83253.867187500
-14.160000000000	-83410.398437500
-14.152000000000	-83566.914062500
-14.144000000000	-83723.445312500
-14.136000000000	-83879.976562500
-14.128000000000	-84036.484375000
-14.120000000000	-84193.015625000
-14.112000000000	-84349.531250000
-14.104000000000	-84506.062500000
-14.096000000000	-84662.593750000
-14.088000000000	-84819.109375000
-14.080000000000	-84975.640625000
-14.072000000000	-85132.171875000
-14.064000000000	-85288.679687500
-14.056000000000	-85445.210937500
-14.048000000000	-85601.726562500
-14.040000000000	-85758.257812500
-14.032000000000	-85914.789062500
-14.024000000000	-86071.296875000
-14.016000000000	-86227.828125000
-14.008000000000	-86393.164062500
-14.000000000000	-86559.710937500
-13.992000000000	-86726.265625000
-13.984000000000	-86892.796875000
-13.976000000000	-87059.351562500
-13.968000000000	-87225.882812500
-13.960000000000	-87392.437500000
-13.952000000000	-87558.992187500
-13.944000000000	-87725.523437500
-13.936000000000	-87892.078125000
-13.928000000000	-88058.609375000
-13.920000000000	-88225.164062500
-13.912000000000	-88391.718750000
-13.904000000000	-88558.250000000
-13.896000000000	-88724.804687500
-13.888000000000	-88891.359375000
-13.880000000000	-89057.890625000
-13.872000000000	-89224.445312500
-13.864000000000	-89390.976562500
-13.856000000000	-89557.531250000
-13.848000000000	-89724.078125000
-13.840000000000	-89890.617187500
-13.832000000000	-90057.164062500
-13.824000000000	-90223.703125000
-13.816000000000	-90390.250000000
-13.808000000000	-90556.804687500
-13.800000000000	-90723.335937500
-13.792000000000	-90889.890625000
-13.784000000000	-91056.421875000
-13.776000000000	-91222.976562500
-13.768000000000	-91389.531250000
-13.760000000000	-91562.976562500
-13.752000000000	-91740.273437500
-13.744000000000	-91917.554687500
-13.736000000000	-92094.851562500
-13.728000000000	-92272.148437500
-13.720000000000	-92449.429687500
-13.712000000000	-92626.726562500
-13.704000000000	-92804.007812500
-13.696000000000	-92981.304687500
-13.688000000000	-93158.609375000
-13.680000000000	-93335.882812500
-13.672000000000	-93513.187500000
-13.664000000000	-93690.484375000
-13.656000000000	-93867.765625000
-13.648000000000	-94045.062500000
-13.640000000000	-94222.343750000
-13.632000000000	-94399.640625000
-13.624000000000	-94576.937500000
-13.616000000000	-94754.218750000
-13.608000000000	-94931.515625000
-13.600000000000	-95108.796875000
-13.592000000000	-95286.093750000
-13.584000000000	-95463.398437500
-13.576000000000	-95640.671875000
-13.568000000000	-95817.968750000
-13.560000000000	-95995.250000000
-13.552000000000	-96172.546875000
-13.544000000000	-96349.851562500
-13.536000000000	-96527.125000000
-13.528000000000	-96704.429687500
-13.520000000000	-96881.703125000
-13.512000000000	-97063.687500000
-13.504000000000	-97252.523437500
-13.496000000000	-97441.343750000
-13.488000000000	-97630.171875000
-13.480000000000	-97819.007812500
-13.472000000000	-98007.820312500
-13.464000000000	-98196.656250000
-13.456000000000	-98385.468750000
-13.448000000000	-98574.304687500
-13.440000000000	-98763.140625000
-13.432000000000	-98951.953125000
-13.424000000000	-99140.789062500
-13.416000000000	-99329.609375000
-13.408000000000	-99518.437500000
-13.400000000000	-99707.273437500
-13.392000000000	-99896.085937500
-13.384000000000	-100084.92187500
-13.376000000000	-100273.73437500
-13.368000000000	-100462.57031250
-13.360000000000	-100651.40625000
-13.352000000000	-100840.21875000
-13.344000000000	-101029.05468750
-13.336000000000	-101217.87500000
-13.328000000000	-101406.70312500
-13.320000000000	-101595.53906250
-13.312000000000	-101784.35156250
-13.304000000000	-101973.18750000
-13.296000000000	-102162.02343750
-13.288000000000	-102350.83593750
-13.280000000000	-102539.67187500
-13.272000000000	-102728.48437500
-13.264000000000	-102919.42187500
-13.256000000000	-103120.65625000
-13.248000000000	-103321.85937500
-13.240000000000	-103523.09375000
-13.232000000000	-103724.29687500
-13.224000000000	-103925.53125000
-13.216000000000	-104126.76562500
-13.208000000000	-104327.96875000
-13.200000000000	-104529.20312500
-13.192000000000	-104730.40625000
-13.184000000000	-104931.64062500
-13.176000000000	-105132.87500000
-13.168000000000	-105334.07812500
-13.160000000000	-105535.31250000
-13.152000000000	-105736.52343750
-13.144000000000	-105937.75000000
-13.136000000000	-106138.98437500
-13.128000000000	-106340.18750000
-13.120000000000	-106541.42187500
-13.112000000000	-106742.63281250
-13.104000000000	-106943.85937500
-13.096000000000	-107145.09375000
-13.088000000000	-107346.29687500
-13.080000000000	-107547.53125000
-13.072000000000	-107748.76562500
-13.064000000000	-107949.96875000
-13.056000000000	-108151.20312500
-13.048000000000	-108352.41406250
-13.040000000000	-108553.64062500
-13.032000000000	-108754.87500000
-13.024000000000	-108956.07812500
-13.016000000000	-109157.31250000
-13.008000000000	-109370.95312500
-13.000000000000	-109585.51562500
-12.992000000000	-109800.08593750
-12.984000000000	-110014.62500000
-12.976000000000	-110229.18750000
-12.968000000000	-110443.73437500
-12.960000000000	-110658.29687500
-12.952000000000	-110872.85937500
-12.944000000000	-111087.40625000
-12.936000000000	-111301.96875000
-12.928000000000	-111516.50781250
-12.920000000000	-111731.07812500
-12.912000000000	-111945.64062500
-12.904000000000	-112160.18750000
-12.896000000000	-112374.75000000
-12.888000000000	-112589.32031250
-12.880000000000	-112803.85937500
-12.872000000000	-113018.42187500
-12.864000000000	-113232.96875000
-12.856000000000	-113447.53125000
-12.848000000000	-113662.09375000
-12.840000000000	-113876.64062500
-12.832000000000	-114091.20312500
-12.824000000000	-114305.74218750
-12.816000000000	-114520.31250000
-12.808000000000	-114734.87500000
-12.800000000000	-114949.42187500
-12.792000000000	-115163.98437500
-12.784000000000	-115378.52343750
-12.776000000000	-115593.09375000
-12.768000000000	-115807.65625000
-12.760000000000	-116032.18750000
-12.752000000000	-116261.10937500
-12.744000000000	-116490.01562500
-12.736000000000	-116718.94531250
-12.728000000000	-116947.86718750
-12.720000000000	-117176.77343750
-12.712000000000	-117405.70312500
-12.704000000000	-117634.60156250
-12.696000000000	-117863.53125000
-12.688000000000	-118092.45312500
-12.680000000000	-118321.35937500
-12.672000000000	-118550.28906250
-12.664000000000	-118779.21093750
-12.656000000000	-119008.11718750
-12.648000000000	-119237.03906250
-12.640000000000	-119465.94531250
-12.632000000000	-119694.87500000
-12.624000000000	-119923.79687500
-12.616000000000	-120152.70312500
-12.608000000000	-120381.62500000
-12.600000000000	-120610.53125000
-12.592000000000	-120839.46093750
-12.584000000000	-121068.38281250
-12.576000000000	-121297.28906250
-12.568000000000	-121526.21093750
-12.560000000000	-121755.11718750
-12.552000000000	-121984.04687500
-12.544000000000	-122212.96875000
-12.536000000000	-122441.87500000
-12.528000000000	-122670.79687500
-12.520000000000	-122899.70312500
-12.512000000000	-123135.72656250
-12.504000000000	-123380.14062500
-12.496000000000	-123624.53125000
-12.488000000000	-123868.94531250
-12.480000000000	-124113.35937500
-12.472000000000	-124357.74218750
-12.464000000000	-124602.15625000
-12.456000000000	-124846.53906250
-12.448000000000	-125090.95312500
-12.440000000000	-125335.36718750
-12.432000000000	-125579.75781250
-12.424000000000	-125824.17187500
-12.416000000000	-126068.55468750
-12.408000000000	-126312.96875000
-12.400000000000	-126557.38281250
-12.392000000000	-126801.77343750
-12.384000000000	-127046.18750000
-12.376000000000	-127290.57031250
-12.368000000000	-127534.98437500
-12.360000000000	-127779.39843750
-12.352000000000	-128023.78125000
-12.344000000000	-128268.19531250
-12.336000000000	-128512.58593750
-12.328000000000	-128757.00000000
-12.320000000000	-129001.41406250
-12.312000000000	-129245.79687500
-12.304000000000	-129490.21093750
-12.296000000000	-129734.62500000
-12.288000000000	-129979.01562500
-12.280000000000	-130223.42968750
-12.272000000000	-130467.81250000
-12.264000000000	-130715.92968750
-12.256000000000	-130977.06250000
-12.248000000000	-131238.17187500
-12.240000000000	-131499.31250000
-12.232000000000	-131760.40625000
-12.224000000000	-132021.54687500
-12.216000000000	-132282.68750000
-12.208000000000	-132543.78125000
-12.200000000000	-132804.92187500
-12.192000000000	-133066.03125000
-12.184000000000	-133327.15625000
-12.176000000000	-133588.29687500
-12.168000000000	-133849.40625000
-12.160000000000	-134110.54687500
-12.152000000000	-134371.64062500
-12.144000000000	-134632.78125000
-12.136000000000	-134893.92187500
-12.128000000000	-135155.01562500
-12.120000000000	-135416.15625000
-12.112000000000	-135677.26562500
-12.104000000000	-135938.39062500
-12.096000000000	-136199.53125000
-12.088000000000	-136460.64062500
-12.080000000000	-136721.76562500
-12.072000000000	-136982.90625000
-12.064000000000	-137244.01562500
-12.056000000000	-137505.15625000
-12.048000000000	-137766.25000000
-12.040000000000	-138027.39062500
-12.032000000000	-138288.53125000
-12.024000000000	-138549.62500000
-12.016000000000	-138810.76562500
-12.008000000000	-139089.67187500
-12.000000000000	-139368.89062500
-11.992000000000	-139648.09375000
-11.984000000000	-139927.28125000
-11.976000000000	-140206.50000000
-11.968000000000	-140485.68750000
-11.960000000000	-140764.90625000
-11.952000000000	-141044.10937500
-11.944000000000	-141323.29687500
-11.936000000000	-141602.51562500
-11.928000000000	-141881.70312500
-11.920000000000	-142160.90625000
-11.912000000000	-142440.12500000
-11.904000000000	-142719.31250000
-11.896000000000	-142998.53125000
-11.888000000000	-143277.75000000
-11.880000000000	-143556.92187500
-11.872000000000	-143836.14062500
-11.864000000000	-144115.32812500
-11.856000000000	-144394.54687500
-11.848000000000	-144673.76562500
-11.840000000000	-144952.93750000
-11.832000000000	-145232.15625000
-11.824000000000	-145511.34375000
-11.816000000000	-145790.56250000
-11.808000000000	-146069.78125000
-11.800000000000	-146348.95312500
-11.792000000000	-146628.17187500
-11.784000000000	-146907.35937500
-11.776000000000	-147186.57812500
-11.768000000000	-147465.78125000
-11.760000000000	-147759.60937500
-11.752000000000	-148058.40625000
-11.744000000000	-148357.15625000
-11.736000000000	-148655.95312500
-11.728000000000	-148954.75000000
-11.720000000000	-149253.50000000
-11.712000000000	-149552.29687500
-11.704000000000	-149851.06250000
-11.696000000000	-150149.85937500
-11.688000000000	-150448.64062500
-11.680000000000	-150747.40625000
-11.672000000000	-151046.20312500
-11.664000000000	-151345.00000000
-11.656000000000	-151643.75000000
-11.648000000000	-151942.54687500
-11.640000000000	-152241.31250000
-11.632000000000	-152540.09375000
-11.624000000000	-152838.89062500
-11.616000000000	-153137.65625000
-11.608000000000	-153436.45312500
-11.600000000000	-153735.20312500
-11.592000000000	-154034.00000000
-11.584000000000	-154332.79687500
-11.576000000000	-154631.54687500
-11.568000000000	-154930.34375000
-11.560000000000	-155229.10937500
-11.552000000000	-155527.90625000
-11.544000000000	-155826.68750000
-11.536000000000	-156125.45312500
-11.528000000000	-156424.25000000
-11.520000000000	-156723.00000000
-11.512000000000	-157032.64062500
-11.504000000000	-157352.67187500
-11.496000000000	-157672.65625000
-11.488000000000	-157992.68750000
-11.480000000000	-158312.71875000
-11.472000000000	-158632.70312500
-11.464000000000	-158952.73437500
-11.456000000000	-159272.71875000
-11.448000000000	-159592.75000000
-11.440000000000	-159912.78125000
-11.432000000000	-160232.76562500
-11.424000000000	-160552.79687500
-11.416000000000	-160872.78125000
