 Nseed      iq         dt[nsec]           dW[MeV]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.21788E-01       0.10683E-07       0.14385E+00      -0.10848E+01       0.63655E-01       0.16892E+02
      0      1      -0.31898E-01      -0.20640E-07      -0.83487E-01      -0.47686E+02       0.11722E-01       0.27525E+01
      0      1      -0.24561E-01      -0.94524E-08      -0.95697E-01      -0.18011E+01       0.71873E-02      -0.24358E+02
      0      1      -0.31341E-01      -0.14828E-07      -0.12853E+00       0.95079E+01      -0.77836E-01       0.45074E+01
      0      1      -0.20685E-01      -0.25862E-07       0.14238E+00      -0.60276E+01      -0.74220E-01       0.78656E+01
      0      1       0.23667E-01       0.19393E-07      -0.68065E-02       0.43026E+02       0.75851E-01       0.47101E+01
      0      1      -0.35878E-01      -0.90028E-08       0.75549E-02       0.31330E+02       0.23203E-01      -0.56049E+01
      0      1       0.41948E-01       0.10162E-07      -0.10882E+00       0.40143E+02      -0.33494E-01       0.31088E+01
      0      1       0.32007E-01       0.21256E-07       0.18074E-01      -0.27553E+02       0.10728E+00      -0.31896E+01
      0      1      -0.26317E-01      -0.92250E-08       0.83356E-01      -0.23157E+02       0.43326E-01      -0.17650E+02
      0      1       0.41653E-01      -0.10973E-08      -0.58626E-01      -0.71562E+00      -0.21685E-01       0.51543E+02
      0      1      -0.23115E-01      -0.18860E-08      -0.75836E-01      -0.29212E+02      -0.58528E-01      -0.85707E+01
      0      1      -0.42956E-02       0.20944E-07       0.66433E-01      -0.21609E+01      -0.10491E+00       0.24416E+02
      0      1       0.45146E-01      -0.25220E-07      -0.10485E+00       0.32090E+02      -0.44741E-01      -0.95856E+01
      0      1      -0.39759E-01       0.15516E-07       0.14008E+00      -0.16939E+02       0.26482E-01       0.24142E+01
      0      1      -0.30024E-01       0.10817E-07      -0.58033E-01      -0.15974E+02      -0.73644E-01       0.75339E+01
      0      1      -0.19873E-01       0.18123E-07      -0.17889E-01      -0.50310E+02      -0.60095E-01       0.88656E+01
      0      1       0.44247E-01      -0.20082E-07      -0.42427E-03      -0.39619E+02       0.47069E-01       0.29763E+02
      0      1       0.30584E-01      -0.25237E-07       0.26579E-01      -0.12096E+02       0.14369E+00      -0.31367E+01
      0      1       0.20496E-01      -0.43526E-08      -0.34223E-01       0.36203E+02      -0.42313E-01       0.15636E+02
      0      1      -0.35895E-01      -0.11979E-07      -0.49907E-01      -0.12436E+02       0.28064E-01      -0.40524E+02
      0      1      -0.42062E-01      -0.54500E-08       0.13080E+00      -0.27840E+02      -0.35778E-02      -0.10135E+02
      0      1       0.35439E-01      -0.11239E-07      -0.10245E+00       0.30249E+01      -0.70213E-01      -0.26493E+02
      0      1      -0.83513E-02      -0.10674E-07      -0.31285E-01       0.28104E+02      -0.10031E-01       0.83698E+01
      0      1       0.27385E-01       0.22792E-08       0.94916E-01      -0.31826E+02       0.12876E-01       0.16392E+02
      0      1      -0.13101E-01      -0.54139E-08       0.75342E-01       0.45885E+02      -0.10408E-01       0.13939E+02
      0      1       0.32027E-01       0.68569E-08       0.56576E-01      -0.19586E+02       0.12144E+00       0.42935E+01
      0      1      -0.33559E-01      -0.38646E-08      -0.67369E-01      -0.11166E+02      -0.30561E-01      -0.37305E+02
      0      1      -0.35008E-01       0.16971E-07       0.10738E+00      -0.13918E+02       0.73052E-01       0.18235E+02
      0      1       0.29547E-01       0.17761E-07      -0.20614E-01       0.38739E+02      -0.55365E-01       0.17617E+02
      0      1      -0.24483E-01      -0.14508E-09      -0.15079E-01      -0.12567E-01       0.34162E-01      -0.47622E+02
      0      1      -0.10949E-01       0.24476E-07      -0.12375E+00      -0.27210E+02       0.32861E-01       0.75551E+01
      0      1       0.95568E-02       0.12022E-07      -0.16702E-01       0.31759E+02      -0.26163E-01       0.81791E+01
      0      1       0.18186E-01       0.16471E-07       0.40317E-01       0.43427E+02      -0.55666E-01      -0.33429E+01
      0      1       0.14524E-01      -0.62763E-08      -0.76902E-01       0.53655E+01       0.77442E-01       0.11000E+02
      0      1      -0.33322E-02       0.20870E-08      -0.67026E-01       0.19165E+02       0.23888E-01       0.45534E+02
      0      1       0.20352E-01      -0.22057E-07      -0.28649E-01      -0.10551E+02      -0.11374E+00      -0.30507E+02
      0      1      -0.11488E-01      -0.18520E-07       0.36774E-01       0.54809E+01      -0.11443E+00       0.21693E+02
      0      1      -0.10398E-01       0.26052E-07       0.34898E-01      -0.40865E+02       0.13196E-01       0.26508E+02
      0      1      -0.41224E-01      -0.21107E-07       0.26397E-01      -0.33574E+02       0.13288E-01      -0.14393E+02
      0      1      -0.61780E-02       0.14246E-07       0.85758E-01      -0.31163E+02       0.37075E-01       0.22680E+02
      0      1       0.17361E-01       0.91835E-08      -0.45076E-01       0.33914E+01       0.41798E-01      -0.43628E+01
      0      1       0.17770E-01       0.81534E-08       0.45073E-01      -0.20210E+02       0.47815E-01      -0.20964E+02
      0      1       0.12556E-01       0.10336E-07      -0.64088E-01       0.53055E+01       0.59198E-01      -0.25574E+02
      0      1      -0.88030E-02      -0.12415E-08      -0.11837E+00      -0.36882E+01       0.16376E-01       0.31157E+02
      0      1      -0.32271E-02       0.16696E-07      -0.13223E+00      -0.15839E+02       0.66611E-01      -0.95097E+01
      0      1      -0.95809E-02       0.18544E-07       0.56439E-01      -0.87628E+01      -0.85287E-01      -0.36429E+01
      0      1      -0.36027E-02       0.23132E-07       0.33638E-01       0.24728E+02       0.67842E-01      -0.10152E+02
      0      1       0.37755E-01       0.19101E-07       0.45201E-01       0.25542E+02       0.10802E-01      -0.29585E+02
      0      1      -0.24112E-02      -0.47706E-08       0.24044E-01       0.28562E+02       0.11806E-01       0.28038E+02
      0      1       0.38101E-01      -0.93569E-08      -0.37730E-02       0.90273E+01       0.66719E-01       0.39862E+02
      0      1      -0.12377E-01      -0.19321E-07      -0.13033E+00      -0.70788E+01       0.16314E-01       0.19468E+02
      0      1      -0.30930E-01       0.50905E-08       0.25331E-01       0.53382E+01       0.36926E-01      -0.34034E+02
      0      1       0.20810E-01      -0.25884E-07      -0.81551E-01       0.76699E+01       0.71178E-01      -0.17872E+02
      0      1       0.10196E-01       0.23518E-07       0.72329E-02       0.83884E+01      -0.93731E-01      -0.39924E+01
      0      1      -0.64423E-02      -0.96680E-08       0.65166E-01       0.22494E+02      -0.98514E-01       0.21753E+02
      0      1       0.28620E-01       0.25150E-07       0.31086E-01      -0.26602E+02      -0.36192E-01       0.27206E+02
      0      1       0.13614E-01       0.31891E-08      -0.67106E-01       0.16457E+02       0.25978E-01      -0.39931E+02
      0      1      -0.79867E-02      -0.19036E-07      -0.74713E-01       0.25785E+02      -0.67291E-01      -0.19264E+02
      0      1      -0.44951E-04      -0.12694E-07       0.13843E+00       0.36016E+01      -0.42538E-01      -0.23462E+02
      0      1      -0.14511E-01       0.18498E-07      -0.53160E-01       0.14306E+02       0.12778E+00       0.77204E+01
      0      1       0.17461E-01       0.25858E-07      -0.51197E-01      -0.40484E+01      -0.11446E+00      -0.30745E+02
      0      1       0.28912E-01      -0.29078E-08      -0.29597E-01       0.20990E+02      -0.11494E+00       0.14001E+02
      0      1       0.26016E-01      -0.65151E-09       0.80261E-01      -0.16568E+00      -0.64553E-02       0.71935E+01
      0      1      -0.11750E-01      -0.16446E-07       0.83618E-01       0.16487E+00      -0.34381E-01       0.43891E+02
      0      1      -0.90676E-02       0.24485E-07      -0.12014E-01       0.28746E+02      -0.58682E-01       0.20906E+02
      0      1       0.99709E-02       0.80447E-08       0.16537E+00      -0.13380E+01      -0.17781E-01      -0.41911E+01
      0      1      -0.14596E-01      -0.11233E-07       0.46913E-01       0.48680E+02       0.11109E-02      -0.92986E+01
      0      1       0.16385E-01       0.10534E-07      -0.35083E-01       0.79724E+01      -0.33809E-01       0.23212E+02
      0      1      -0.37537E-01      -0.24085E-07       0.39138E-01       0.76559E+01       0.32266E-01       0.17208E+02
      0      1       0.11509E-01       0.94519E-08      -0.66053E-01       0.17829E+02       0.85909E-01       0.37641E+02
      0      1       0.62516E-02       0.12076E-07      -0.72379E-01      -0.29434E+02       0.78512E-01      -0.76772E+00
      0      1      -0.34294E-01       0.10867E-07       0.72395E-01       0.81450E+01      -0.13649E-01      -0.31546E+01
      0      1      -0.99584E-03       0.21685E-07      -0.12774E+00      -0.64489E+01       0.53118E-01      -0.27919E+02
      0      1      -0.10811E-01      -0.12986E-07       0.55905E-01       0.27688E+01       0.38377E-01      -0.26754E+02
      0      1       0.37985E-01       0.24119E-07      -0.34889E-01      -0.21947E+02      -0.40095E-01      -0.24877E+02
      0      1      -0.50023E-02      -0.87432E-08      -0.73629E-01      -0.23324E+02      -0.25333E-01      -0.17105E+02
      0      1       0.15221E-01      -0.15420E-07       0.17720E-01      -0.71305E+01       0.76677E-01      -0.43149E+02
      0      1       0.22591E-01       0.47894E-08       0.65575E-01      -0.26712E+02       0.10915E+00      -0.39717E+01
      0      1       0.10211E-01       0.86173E-08       0.59968E-02      -0.16037E+02       0.10982E+00       0.35171E+01
      0      1      -0.27765E-01       0.12284E-07      -0.88368E-01      -0.85826E+01      -0.11680E-01       0.56268E+01
      0      1      -0.38593E-01       0.35142E-08      -0.10840E-01       0.40880E+02       0.50578E-01      -0.11446E+02
      0      1      -0.27392E-01      -0.11155E-07       0.13672E+00       0.10954E+02       0.39675E-01       0.66798E+01
      0      1      -0.29604E-01       0.60764E-08      -0.25411E-01      -0.12547E+02       0.80108E-01       0.36195E+02
      0      1      -0.42580E-01       0.35320E-08       0.84030E-02      -0.32028E+01       0.11746E+00       0.27969E+02
      0      1      -0.85422E-02      -0.10653E-07       0.12716E+00      -0.35823E+01       0.12598E-01       0.12886E+02
      0      1      -0.38987E-01      -0.10375E-07       0.37549E-01       0.59455E+01      -0.59408E-01      -0.42709E+02
      0      1      -0.63278E-02      -0.98334E-08       0.46331E-01       0.12259E+02       0.87765E-01      -0.31370E+02
      0      1       0.12299E-01       0.42364E-08      -0.91896E-01       0.33926E+02       0.48514E-01       0.61013E+00
      0      1      -0.29070E-01      -0.13545E-08       0.73945E-02       0.23497E+02       0.65507E-01       0.40592E+02
      0      1      -0.59667E-02       0.68180E-09       0.56214E-01      -0.43450E+02      -0.80341E-01      -0.56359E+01
      0      1      -0.28268E-01       0.60775E-08       0.88142E-01      -0.32705E+02       0.85624E-01      -0.50746E+01
      0      1       0.33706E-03      -0.10479E-07       0.22752E-01       0.26839E+02      -0.50282E-01       0.32052E+01
      0      1       0.36584E-01      -0.21566E-07      -0.12393E+00      -0.74162E+01       0.33322E-01       0.33670E+02
      0      1       0.31433E-03      -0.19292E-07      -0.12280E+00      -0.88932E+01       0.20681E-01       0.60264E+00
      0      1      -0.30993E-01       0.22866E-07       0.42922E-02       0.60226E+01       0.15331E+00      -0.63794E+01
      0      1       0.72258E-02      -0.83340E-08       0.14318E-01      -0.31522E+02      -0.36946E-01       0.31065E+02
      0      1      -0.11684E-01      -0.14018E-07      -0.36633E-01       0.42078E+01       0.13813E+00      -0.14411E+02
      0      1      -0.14527E-01       0.24581E-07      -0.42561E-01      -0.38012E+02      -0.18020E-01      -0.84907E+01
      0      1      -0.59421E-02      -0.25408E-07       0.83305E-01       0.28601E+02       0.13415E-01       0.30892E+02
      0      1      -0.40171E-01      -0.16088E-07      -0.46243E-01       0.35389E+02       0.95009E-02       0.26658E+02
      0      1      -0.40006E-01      -0.58567E-08      -0.74200E-01       0.58647E+01      -0.13027E+00      -0.17711E+02
      0      1       0.34075E-01      -0.18303E-07       0.14073E-01       0.40343E+02       0.15163E-01       0.28200E+02
      0      1      -0.11073E-01      -0.13273E-07       0.27000E-01       0.65784E+01       0.13272E+00      -0.22635E+02
      0      1      -0.11204E-01      -0.88032E-08       0.59069E-01       0.35933E+02       0.58622E-01      -0.24841E+02
      0      1      -0.33586E-02       0.10489E-07       0.69913E-01       0.18133E+02       0.61289E-01       0.22778E+01
      0      1       0.21065E-01       0.83815E-08      -0.94450E-01      -0.28648E+02      -0.18714E-01      -0.13759E+01
      0      1      -0.41209E-01       0.14738E-07      -0.59349E-01      -0.42806E+02      -0.30916E-01      -0.21512E+02
      0      1      -0.45270E-01      -0.11990E-07      -0.65126E-01      -0.17854E+02      -0.15877E-01      -0.18724E+02
      0      1      -0.19286E-02       0.20688E-07      -0.16203E-01       0.42641E+02       0.21020E-01       0.98404E+01
      0      1       0.51721E-03      -0.89621E-08       0.12557E-01       0.59431E+01       0.15476E+00      -0.56288E+01
      0      1       0.37103E-01      -0.96076E-08      -0.49427E-02       0.22443E+02       0.24894E-02       0.34339E+02
      0      1       0.27972E-01      -0.20669E-07      -0.93120E-01      -0.33390E+02      -0.62758E-01       0.28628E+01
      0      1      -0.21838E-01       0.51003E-08       0.48381E-01       0.31442E+02      -0.20696E-01       0.29341E+02
      0      1       0.30563E-01      -0.20238E-07       0.87815E-01       0.28653E+02      -0.35899E-01      -0.20109E+01
      0      1      -0.39083E-01       0.46140E-08       0.47907E-01       0.47712E+02      -0.20399E-01       0.20148E+02
      0      1       0.33795E-01       0.16455E-07      -0.45116E-01       0.39944E+01       0.64684E-01      -0.86792E+01
